"source","workflow_file","workflow_dir","workflow_modified","node_label","model_ref","model_filename","model_category","model_path","model_size_gb","on_disk"
"workflows","workflows\901 - Flux2 Klein 4b OutPaint Lora - Refiner.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 21:09","UNETLoader","FLUX2\flux-2-klein-4b-fp8.safetensors","flux-2-klein-4b-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-4b-fp8.safetensors","3.791","YES"
"workflows","workflows\901 - Flux2 Klein 4b OutPaint Lora - Refiner.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 21:09","CLIPLoader","FLUX2\qwen_3_4b.safetensors","qwen_3_4b.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_4b.safetensors","7.492","YES"
"workflows","workflows\901 - Flux2 Klein 4b OutPaint Lora - Refiner.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 21:09","VAELoader","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"workflows","workflows\902ct - Flux2 Klein 4b OutPaint Lora - Resizer.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 21:41","CLIPLoader","qwen_3_4b.safetensors","qwen_3_4b.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_4b.safetensors","7.492","YES"
"workflows","workflows\902ct - Flux2 Klein 4b OutPaint Lora - Resizer.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 21:41","UNETLoader","flux-2-klein-4b.safetensors","(not found on disk)","","","","NO"
"workflows","workflows\902ct - Flux2 Klein 4b OutPaint Lora - Resizer.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 21:41","VAELoader","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"workflows","workflows\902ct - Flux2 Klein 4b OutPaint Lora - Resizer.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 21:41","CLIPLoader","FLUX2\qwen_3_4b.safetensors","qwen_3_4b.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_4b.safetensors","7.492","YES"
"workflows","workflows\902ct - Flux2 Klein 4b OutPaint Lora - Resizer.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 21:41","UNETLoader","FLUX2\flux-2-klein-4b-fp8.safetensors","flux-2-klein-4b-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-4b-fp8.safetensors","3.791","YES"
"workflows","workflows\902ct - Flux2 Klein 4b OutPaint Lora - Resizer.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 21:41","LoraLoaderModelOnly","FLUX2\flux-outpaint-lora.safetensors","flux-outpaint-lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX2\flux-outpaint-lora.safetensors","0.071","YES"
"workflows","workflows\903ct - Flux2 Klein 4b OutPaint Lora - STD.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 23:07","CLIPLoader","qwen_3_4b.safetensors","qwen_3_4b.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_4b.safetensors","7.492","YES"
"workflows","workflows\903ct - Flux2 Klein 4b OutPaint Lora - STD.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 23:07","UNETLoader","flux-2-klein-4b.safetensors","(not found on disk)","","","","NO"
"workflows","workflows\903ct - Flux2 Klein 4b OutPaint Lora - STD.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 23:07","VAELoader","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"workflows","workflows\903ct - Flux2 Klein 4b OutPaint Lora - STD.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 23:07","CLIPLoader","FLUX2\qwen_3_4b.safetensors","qwen_3_4b.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_4b.safetensors","7.492","YES"
"workflows","workflows\903ct - Flux2 Klein 4b OutPaint Lora - STD.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 23:07","UNETLoader","FLUX2\flux-2-klein-4b-fp8.safetensors","flux-2-klein-4b-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-4b-fp8.safetensors","3.791","YES"
"workflows","workflows\903ct - Flux2 Klein 4b OutPaint Lora - STD.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-12 23:07","LoraLoaderModelOnly","FLUX2\flux-outpaint-lora.safetensors","flux-outpaint-lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX2\flux-outpaint-lora.safetensors","0.071","YES"
"workflows","workflows\903ct - Flux2 Klein 4b OutPaint Lora - STDc.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 00:12","LoraLoaderModelOnly","FLUX2\flux-outpaint-lora.safetensors","flux-outpaint-lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX2\flux-outpaint-lora.safetensors","0.071","YES"
"workflows","workflows\903ct - Flux2 Klein 4b OutPaint Lora - STDc.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 00:12","UNETLoader","FLUX2\flux-2-klein-4b-fp8.safetensors","flux-2-klein-4b-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-4b-fp8.safetensors","3.791","YES"
"workflows","workflows\903ct - Flux2 Klein 4b OutPaint Lora - STDc.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 00:12","CLIPLoader","FLUX2\qwen_3_4b.safetensors","qwen_3_4b.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_4b.safetensors","7.492","YES"
"workflows","workflows\903ct - Flux2 Klein 4b OutPaint Lora - STDc.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 00:12","VAELoader","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"workflows","workflows\904ct - Flux2 Klein 4b OutPaint Lora - STDcs.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 10:33","LoraLoaderModelOnly","FLUX2\flux-outpaint-lora.safetensors","flux-outpaint-lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX2\flux-outpaint-lora.safetensors","0.071","YES"
"workflows","workflows\904ct - Flux2 Klein 4b OutPaint Lora - STDcs.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 10:33","UNETLoader","FLUX2\flux-2-klein-4b-fp8.safetensors","flux-2-klein-4b-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-4b-fp8.safetensors","3.791","YES"
"workflows","workflows\904ct - Flux2 Klein 4b OutPaint Lora - STDcs.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 10:33","CLIPLoader","FLUX2\qwen_3_4b.safetensors","qwen_3_4b.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_4b.safetensors","7.492","YES"
"workflows","workflows\904ct - Flux2 Klein 4b OutPaint Lora - STDcs.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 10:33","VAELoader","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"workflows","workflows\905ct - Flux2 Klein 4b OutPaint Lora - STDcs.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 11:19","LoraLoaderModelOnly","FLUX2\flux-outpaint-lora.safetensors","flux-outpaint-lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX2\flux-outpaint-lora.safetensors","0.071","YES"
"workflows","workflows\905ct - Flux2 Klein 4b OutPaint Lora - STDcs.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 11:19","UNETLoader","FLUX2\flux-2-klein-4b-fp8.safetensors","flux-2-klein-4b-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-4b-fp8.safetensors","3.791","YES"
"workflows","workflows\905ct - Flux2 Klein 4b OutPaint Lora - STDcs.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 11:19","CLIPLoader","FLUX2\qwen_3_4b.safetensors","qwen_3_4b.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_4b.safetensors","7.492","YES"
"workflows","workflows\905ct - Flux2 Klein 4b OutPaint Lora - STDcs.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 11:19","VAELoader","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"workflows","workflows\906ct - Flux2 Klein 4b OutPaint Lora - STDcs.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 11:38","LoraLoaderModelOnly","FLUX2\flux-outpaint-lora.safetensors","flux-outpaint-lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX2\flux-outpaint-lora.safetensors","0.071","YES"
"workflows","workflows\906ct - Flux2 Klein 4b OutPaint Lora - STDcs.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 11:38","UNETLoader","FLUX2\flux-2-klein-4b-fp8.safetensors","flux-2-klein-4b-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-4b-fp8.safetensors","3.791","YES"
"workflows","workflows\906ct - Flux2 Klein 4b OutPaint Lora - STDcs.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 11:38","CLIPLoader","FLUX2\qwen_3_4b.safetensors","qwen_3_4b.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_4b.safetensors","7.492","YES"
"workflows","workflows\906ct - Flux2 Klein 4b OutPaint Lora - STDcs.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-13 11:38","VAELoader","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"workflows","workflows\950c - Flux2 Klein 4b OutPaint Standard copy.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-14 10:24","LoraLoaderModelOnly","FLUX2\flux-outpaint-lora.safetensors","flux-outpaint-lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX2\flux-outpaint-lora.safetensors","0.071","YES"
"workflows","workflows\950c - Flux2 Klein 4b OutPaint Standard copy.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-14 10:24","UNETLoader","FLUX2\flux-2-klein-4b-fp8.safetensors","flux-2-klein-4b-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-4b-fp8.safetensors","3.791","YES"
"workflows","workflows\950c - Flux2 Klein 4b OutPaint Standard copy.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-14 10:24","CLIPLoader","FLUX2\qwen_3_4b.safetensors","qwen_3_4b.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_4b.safetensors","7.492","YES"
"workflows","workflows\950c - Flux2 Klein 4b OutPaint Standard copy.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Backup","2026-02-14 10:24","VAELoader","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"workflows","workflows\3d-bekah-kitchen-sink.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2025-12-19 14:21","ImageOnlyCheckpointLoader","hunyuan3d-dit-v2-mv-turbo.safetensors","hunyuan3d-dit-v2-mv-turbo.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\hunyuan3d-dit-v2-mv-turbo.safetensors","4.59","YES"
"workflows","workflows\3d-bekah-kitchen-sink.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2025-12-19 14:21","SAMLoader","sam_vit_h_4b8939.pth","(not found on disk)","","","","NO"
"workflows","workflows\3d-bekah.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2025-12-18 18:21","ImageOnlyCheckpointLoader","hunyuan3d-dit-v2-mv-turbo.safetensors","hunyuan3d-dit-v2-mv-turbo.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\hunyuan3d-dit-v2-mv-turbo.safetensors","4.59","YES"
"workflows","workflows\3d-test-elf.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2025-12-19 14:57","ImageOnlyCheckpointLoader","hunyuan3d-dit-v2-mv-turbo.safetensors","hunyuan3d-dit-v2-mv-turbo.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\hunyuan3d-dit-v2-mv-turbo.safetensors","4.59","YES"
"workflows","workflows\FaceLock2.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-16 22:39","DWPreprocessor","dw-ll_ucoco_384_bs5.torchscript.pt","(not found on disk)","","","","NO"
"workflows","workflows\FaceLock2.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-16 22:39","DepthAnythingV2Preprocessor","depth_anything_v2_vitl.pth","(not found on disk)","","","","NO"
"workflows","workflows\FaceLock2.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-16 22:39","BrushNetLoader","segmentation_mask_brushnet_ckpt.safetensors","(not found on disk)","","","","NO"
"workflows","workflows\FaceSwap.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 11:00","PulidFluxModelLoader","pulid_flux_v0.9.1.safetensors","pulid_flux_v0.9.1.safetensors","pulid","C:\ComfyUI_Models\models\pulid\pulid_flux_v0.9.1.safetensors","1.064","YES"
"workflows","workflows\mountain cabin snow deer.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2025-12-17 22:47","CheckpointLoaderSimple","SDXL\sd_xl_base_1.0.safetensors","sd_xl_base_1.0.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\SDXL\sd_xl_base_1.0.safetensors","6.462","YES"
"workflows","workflows\pluid_fluid_test.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 13:50","UNETLoader","flux1-dev-fp8.safetensors","flux1-dev-fp8.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\FLUX\flux1-dev-fp8.safetensors","16.062","YES"
"workflows","workflows\pluid_fluid_test.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 13:50","PulidFluxModelLoader","pulid_flux_v0.9.0.safetensors","(not found on disk)","","","","NO"
"workflows","workflows\pluid_fluid_test.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 13:50","VAELoader","ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"workflows","workflows\pluid_fluid_test2.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 13:54","UNETLoader","flux1-dev-fp8.safetensors","flux1-dev-fp8.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\FLUX\flux1-dev-fp8.safetensors","16.062","YES"
"workflows","workflows\pluid_fluid_test2.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 13:54","PulidFluxModelLoader","pulid_flux_v0.9.0.safetensors","(not found on disk)","","","","NO"
"workflows","workflows\pluid_fluid_test2.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 13:54","PulidEvaClipLoader","EVA02_CLIP_L_336_psz14_s6B.pt","EVA02_CLIP_L_336_psz14_s6B.pt","clip","C:\ComfyUI_Models\models\clip\EVA02_CLIP_L_336_psz14_s6B.pt","0.798","YES"
"workflows","workflows\pluid_fluid_test2.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 13:54","VAELoader","ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"workflows","workflows\pluid_fluid_test2mod.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 14:01","UNETLoader","FLUX\flux1-dev.safetensors","flux1-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX\flux1-dev.safetensors","22.168","YES"
"workflows","workflows\pluid_fluid_test2mod.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 14:01","PulidFluxModelLoader","pulid_flux_v0.9.1.safetensors","pulid_flux_v0.9.1.safetensors","pulid","C:\ComfyUI_Models\models\pulid\pulid_flux_v0.9.1.safetensors","1.064","YES"
"workflows","workflows\pluid_fluid_test2mod.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 14:01","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"workflows","workflows\pluid_fluid_test2mod.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 14:01","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"workflows","workflows\pluid_fluid_test2mod.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 14:01","VAELoader","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"workflows","workflows\pluid_fluid_test3.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 14:39","UNETLoader","flux1-dev-fp8.safetensors","flux1-dev-fp8.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\FLUX\flux1-dev-fp8.safetensors","16.062","YES"
"workflows","workflows\pluid_fluid_test3.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 14:39","PulidFluxModelLoader","pulid_flux_v0.9.0.safetensors","(not found on disk)","","","","NO"
"workflows","workflows\pluid_fluid_test3.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 14:39","PulidEvaClipLoader","EVA02_CLIP_L_336_psz14_s6B.pt","EVA02_CLIP_L_336_psz14_s6B.pt","clip","C:\ComfyUI_Models\models\clip\EVA02_CLIP_L_336_psz14_s6B.pt","0.798","YES"
"workflows","workflows\pluid_fluid_test3.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 14:39","VAELoader","ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"workflows","workflows\pluid_fluid_test6.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 14:48","UNETLoader","FLUX/flux1-dev.safetensors","flux1-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX\flux1-dev.safetensors","22.168","YES"
"workflows","workflows\pluid_fluid_test6.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 14:48","PulidFluxModelLoader","pulid_flux_v0.9.1.safetensors","pulid_flux_v0.9.1.safetensors","pulid","C:\ComfyUI_Models\models\pulid\pulid_flux_v0.9.1.safetensors","1.064","YES"
"workflows","workflows\pluid_fluid_test6.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 14:48","PulidEvaClipLoader","EVA02_CLIP_L_336_psz14_s6B.pt","EVA02_CLIP_L_336_psz14_s6B.pt","clip","C:\ComfyUI_Models\models\clip\EVA02_CLIP_L_336_psz14_s6B.pt","0.798","YES"
"workflows","workflows\pluid_fluid_test6.json","C:\ComfyUI_easy\ComfyUI-Easy-Install\ComfyUI\user\default\workflows\000 Other\Dennis","2026-01-17 14:48","DualCLIPLoader","FLUX_Fill/clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
